"","country","countryname","sentence_id","text","date","party","partyname","text_id"
"1878",51,"United Kingdom",300,"These will align with our national industrial strategy.",202407,51320,"Labour Party","51320_202407_300"
"1879",51,"United Kingdom",301,"Labour will review the governance arrangements for Combined Authorities to unblock decision making.",202407,51320,"Labour Party","51320_202407_301"
"1880",51,"United Kingdom",302,"We will provide greater flexibility with integrated settlements for Mayoral Combined Authorities that can show exemplary management of public money.",202407,51320,"Labour Party","51320_202407_302"
"1881",51,"United Kingdom",303,"On housing and planning we will seek to consolidate powers to allow for improved decision making.",202407,51320,"Labour Party","51320_202407_303"
"1882",51,"United Kingdom",304,"Our approach will require partnership with local authorities.",202407,51320,"Labour Party","51320_202407_304"
"1883",51,"United Kingdom",305,"Local government is facing acute financial challenges because of the Conservatives’ economic mismanagement which sent interest rates soaring, along with their failures on public services.",202407,51320,"Labour Party","51320_202407_305"
"1884",51,"United Kingdom",306,"To provide greater stability, a Labour government will give councils multi- year funding settlements and end wasteful competitive bidding.",202407,51320,"Labour Party","51320_202407_306"
"1885",51,"United Kingdom",307,"We recognise good jobs deliver better services that local communities can rely on.",202407,51320,"Labour Party","51320_202407_307"
"1886",51,"United Kingdom",308,"Labour will provide capacity and support to councils, and will overhaul the local audit system, so taxpayers get better value for money.",202407,51320,"Labour Party","51320_202407_308"
"1887",51,"United Kingdom",309,"Improving public services is essential to growing our economy across the country.",202407,51320,"Labour Party","51320_202407_309"
"1888",51,"United Kingdom",310,"Public service workers have a critical role to play, but services are suffering from recruitment and retention crises.",202407,51320,"Labour Party","51320_202407_310"
"1889",51,"United Kingdom",311,"Labour will act to improve public service workers’ living standards throughout the parliament, and ensure any independent mechanisms have the confidence of all involved.",202407,51320,"Labour Party","51320_202407_311"
"1890",51,"United Kingdom",312,"Labour will also work with the Scottish and Welsh Governments, and the Northern Ireland Executive, to drive growth across the country.",202407,51320,"Labour Party","51320_202407_312"
"1891",51,"United Kingdom",313,"Our industrial strategy will support successful industries across all nations of the UK.",202407,51320,"Labour Party","51320_202407_313"
"1892",51,"United Kingdom",314,"A fair and properly managed immigration system",202407,51320,"Labour Party","51320_202407_314"
"1893",51,"United Kingdom",315,"People who have come to the UK to work make a substantial contribution to our economy, our public services, and our communities.",202407,51320,"Labour Party","51320_202407_315"
"1894",51,"United Kingdom",316,"But under the Conservatives, our economy has become overly dependent on workers from abroad to fill skills shortages.",202407,51320,"Labour Party","51320_202407_316"
"1895",51,"United Kingdom",317,"As a result, we have seen net migration reach record highs; more than triple the level than at the last election in 2019.",202407,51320,"Labour Party","51320_202407_317"
"1896",51,"United Kingdom",318,"The overall level must be properly controlled and managed.",202407,51320,"Labour Party","51320_202407_318"
"1897",51,"United Kingdom",319,"Failure to do so reduces the incentives for businesses to train locally.",202407,51320,"Labour Party","51320_202407_319"
"1898",51,"United Kingdom",320,"So, Labour will reduce net migration.",202407,51320,"Labour Party","51320_202407_320"
"1899",51,"United Kingdom",321,"We will reform the points-based immigration system so that it is fair and properly managed, with appropriate restrictions on visas, and by linking immigration and skills policy.",202407,51320,"Labour Party","51320_202407_321"
"1900",51,"United Kingdom",322,"Labour will not tolerate employers or recruitment agencies abusing the visa system.",202407,51320,"Labour Party","51320_202407_322"
"1901",51,"United Kingdom",323,"And we will not stand for breaches of employment law.",202407,51320,"Labour Party","51320_202407_323"
"1902",51,"United Kingdom",324,"Employers who flout the rules will be barred from hiring workers from abroad.",202407,51320,"Labour Party","51320_202407_324"
"1903",51,"United Kingdom",325,"Conservative policy is incoherent, with decisions on migration, skills and sectoral pay determined in isolation.",202407,51320,"Labour Party","51320_202407_325"
"1904",51,"United Kingdom",326,"Labour will bring joined-up thinking, ensuring that migration to address skills shortages triggers a plan to upskill workers and improve working conditions in the UK.",202407,51320,"Labour Party","51320_202407_326"
"1905",51,"United Kingdom",327,"We will strengthen the Migration Advisory Committee, and establish a framework for joint working with skills bodies across the UK, the Industrial Strategy Council and the Department for Work and Pensions.",202407,51320,"Labour Party","51320_202407_327"
"1906",51,"United Kingdom",328,"We will end the long-term reliance on overseas workers in some parts of the economy by bringing in workforce and training plans for sectors such as health and social care, and construction.",202407,51320,"Labour Party","51320_202407_328"
"1907",51,"United Kingdom",329,"The days of a sector languishing endlessly on immigration shortage lists with no action to train up workers will come to an end.",202407,51320,"Labour Party","51320_202407_329"
"1908",51,"United Kingdom",330,"Supporting people into work",202407,51320,"Labour Party","51320_202407_330"
"1909",51,"United Kingdom",331,"Too many people are out of work or not earning enough.",202407,51320,"Labour Party","51320_202407_331"
"1910",51,"United Kingdom",332,"Long waits for treatment of health conditions, particularly mental health, are contributing to the rise in economic inactivity.",202407,51320,"Labour Party","51320_202407_332"
"1911",51,"United Kingdom",333,"Labour will reform employment support so it drives growth and opportunity.",202407,51320,"Labour Party","51320_202407_333"
"1912",51,"United Kingdom",334,"Our system will be underpinned by rights and responsibilities – people who can work, should work – and there will be consequences for those who do not fulfil their obligations.",202407,51320,"Labour Party","51320_202407_334"
"1913",51,"United Kingdom",335,"We will bring Jobcentre Plus and the National Careers Service together to provide a national jobs and careers service, focused on getting people into work and helping them get on at work.",202407,51320,"Labour Party","51320_202407_335"
"1914",51,"United Kingdom",336,"We will ensure the service is responsive to local employers, inclusive for all users, and works in partnership with other local services.",202407,51320,"Labour Party","51320_202407_336"
"1915",51,"United Kingdom",337,"Labour will work with local areas to create plans to support more disabled people and those with health conditions into work.",202407,51320,"Labour Party","51320_202407_337"
"1916",51,"United Kingdom",338,"We will devolve funding so local areas can shape a joined-up work, health, and skills offer for local people.",202407,51320,"Labour Party","51320_202407_338"
"1917",51,"United Kingdom",339,"We will tackle the backlog of Access to Work claims and give disabled people the confidence to start working without the fear of an immediate benefit reassessment if it does not work out.",202407,51320,"Labour Party","51320_202407_339"
"1918",51,"United Kingdom",340,"We believe the Work Capability Assessment is not working and needs to be reformed or replaced, alongside a proper plan to support disabled people to work.",202407,51320,"Labour Party","51320_202407_340"
"1919",51,"United Kingdom",341,"One in eight young people are not in education, employment, or training, with those lacking good qualifications and with poor mental health facing particular disadvantages.",202407,51320,"Labour Party","51320_202407_341"
"1920",51,"United Kingdom",342,"Drawing together existing funding and entitlements, Labour will establish a youth guarantee of access to training, an apprenticeship, or support to find work for all 18- to 21-year-olds, to bring down the number of young people who are not learning or earning.",202407,51320,"Labour Party","51320_202407_342"
"1921",51,"United Kingdom",343,"We will also guarantee two weeks’ worth of work experience for every young person, and improve careers advice in schools and colleges.",202407,51320,"Labour Party","51320_202407_343"
"1922",51,"United Kingdom",344,"We will work with the Scottish and Welsh Governments, and Mayors and Combined Authorities in England, to ensure all aspects of our new approach to Jobcentre Plus and employment support partner effectively with devolved provision, to offer the best opportunities for people right across the country.",202407,51320,"Labour Party","51320_202407_344"
"1923",51,"United Kingdom",345,"Making work pay",202407,51320,"Labour Party","51320_202407_345"
"1924",51,"United Kingdom",346,"Greater in-work security, better pay, and more autonomy in the workplace improve the lives of working people and bring substantial economic benefits.",202407,51320,"Labour Party","51320_202407_346"
"1925",51,"United Kingdom",347,"Britain’s outdated employment laws are not fit for the modern economy, and recent Conservative legislation has fuelled hostility and confrontation leading to the worst period in industrial relations since the 1980s.",202407,51320,"Labour Party","51320_202407_347"
"1926",51,"United Kingdom",348,"For too many people a job does not offer the route out of poverty it should: either because work is insecure, inflexible, or low paid; or because people face barriers when trying to move into a better job.",202407,51320,"Labour Party","51320_202407_348"
"1927",51,"United Kingdom",349,"Responsible businesses face being undercut when rights are not enforced properly.",202407,51320,"Labour Party","51320_202407_349"
"1928",51,"United Kingdom",350,"Labour will stop the chaos and turn the page to create a partnership between business and trade unions, by implementing ‘Labour’s Plan to Make Work Pay: Delivering a New Deal for Working People’ in full – introducing legislation within 100 days.",202407,51320,"Labour Party","51320_202407_350"
"1929",51,"United Kingdom",351,"We will consult fully with businesses, workers, and civil society on how to put our plans into practice before legislation is passed.",202407,51320,"Labour Party","51320_202407_351"
"1930",51,"United Kingdom",352,"This will include banning exploitative zero hours contracts; ending fire and rehire; and introducing basic rights from day one to parental leave, sick pay, and protection from unfair dismissal.",202407,51320,"Labour Party","51320_202407_352"
"1931",51,"United Kingdom",353,"We will strengthen the collective voice of workers, including through their trade unions, and create a Single Enforcement Body to ensure employment rights are upheld.",202407,51320,"Labour Party","51320_202407_353"
"1932",51,"United Kingdom",354,"These changes will improve the lives of working people across the entire UK.",202407,51320,"Labour Party","51320_202407_354"
"1933",51,"United Kingdom",355,"Labour will also make sure the minimum wage is a genuine living wage.",202407,51320,"Labour Party","51320_202407_355"
"1934",51,"United Kingdom",356,"We will change the remit of the independent Low Pay Commission so for the first time it accounts for the cost of living.",202407,51320,"Labour Party","51320_202407_356"
"1935",51,"United Kingdom",357,"Labour will also remove the discriminatory age bands, so all adults are entitled to the same minimum wage, delivering a pay rise to hundreds of thousands of workers across the UK.",202407,51320,"Labour Party","51320_202407_357"
"1936",51,"United Kingdom",358,"The climate and nature crisis is the greatest long-term global challenge that we face.",202407,51320,"Labour Party","51320_202407_358"
"1937",51,"United Kingdom",359,"The clean energy transition represents a huge opportunity to generate growth, tackle the cost-of-living crisis and make Britain energy independent once again.",202407,51320,"Labour Party","51320_202407_359"
"1938",51,"United Kingdom",360,"That is why clean energy by 2030 is Labour’s second mission.",202407,51320,"Labour Party","51320_202407_360"
"1939",51,"United Kingdom",361,"The Conservatives have failed to grasp opportunities in this area for two related reasons.",202407,51320,"Labour Party","51320_202407_361"
"1940",51,"United Kingdom",362,"First, because they simply do not accept that economic growth, energy security, lower bills, and addressing climate change can be complementary.",202407,51320,"Labour Party","51320_202407_362"
"1941",51,"United Kingdom",363,"Second, because they are ideologically opposed to using the role of the state, including public investment, to guarantee that they are.",202407,51320,"Labour Party","51320_202407_363"
"1942",51,"United Kingdom",364,"The damage done by 14 years of chaotic ‘sticking plaster’ policies was exposed when Putin invaded Ukraine.",202407,51320,"Labour Party","51320_202407_364"
"1943",51,"United Kingdom",365,"The cost of fossil fuel energy on the international market rocketed.",202407,51320,"Labour Party","51320_202407_365"
"1944",51,"United Kingdom",366,"The Conservatives’ ban on new onshore wind, failure to build new nuclear power stations, and decision to scrap investment in home insulation landed British families with amongst the highest energy bills in Europe.",202407,51320,"Labour Party","51320_202407_366"
"1945",51,"United Kingdom",367,"That is just one way we are paying the price.",202407,51320,"Labour Party","51320_202407_367"
"1946",51,"United Kingdom",368,"While countries around the world are racing ahead to claim the jobs and wealth that the transition offers, Britain is losing out.",202407,51320,"Labour Party","51320_202407_368"
"1947",51,"United Kingdom",369,"But it is not too late to stop the chaos and turn the page.",202407,51320,"Labour Party","51320_202407_369"
"1948",51,"United Kingdom",370,"We have tremendous untapped advantages: our long coast- line, high winds, shallow waters, universities, and skilled offshore workforce combined with our extensive technological and engineering capabilities.",202407,51320,"Labour Party","51320_202407_370"
"1949",51,"United Kingdom",371,"With a serious industrial strategy and a genuine partnership between the public and private sectors, we can make Britain a clean energy superpower.",202407,51320,"Labour Party","51320_202407_371"
"1950",51,"United Kingdom",372,"Labour will take decisive action to seize this economic opportunity.",202407,51320,"Labour Party","51320_202407_372"
"1951",51,"United Kingdom",373,"We will shape markets, and use public investment to crowd in private funding.",202407,51320,"Labour Party","51320_202407_373"
"1952",51,"United Kingdom",374,"At the heart of our approach will be our Green Prosperity Plan where, in partnership with business through our National Wealth Fund, we will invest in the industries of the future.",202407,51320,"Labour Party","51320_202407_374"
"1953",51,"United Kingdom",375,"Our plan will create 650,000 jobs across the country by 2030.",202407,51320,"Labour Party","51320_202407_375"
"1954",51,"United Kingdom",376,"We will end the chaotic Conservative chopping and changing on policy, harness clean power to boost our energy security, and invest in home insulation upgrades.",202407,51320,"Labour Party","51320_202407_376"
"1955",51,"United Kingdom",377,"We will save families hundreds of pounds on their bills, not just in the short term, but for good.",202407,51320,"Labour Party","51320_202407_377"
"1956",51,"United Kingdom",378,"We will provide leadership at home so we can influence others to ensure every country plays their part in meeting our collective obligations to future generations.",202407,51320,"Labour Party","51320_202407_378"
"1957",51,"United Kingdom",379,"At home we will also tackle the Conservatives’ nature emergency, including the unforgivable pollution of our rivers and seas.",202407,51320,"Labour Party","51320_202407_379"
"1958",51,"United Kingdom",380,"We will improve access to nature, promote biodiversity, and protect our landscapes and wildlife.",202407,51320,"Labour Party","51320_202407_380"
"1959",51,"United Kingdom",381,"Labour understands the road ahead.",202407,51320,"Labour Party","51320_202407_381"
"1960",51,"United Kingdom",382,"We have been clear that this transition presents an opportunity to create good jobs, with no community left behind, and support well-paying jobs in existing and future industries.",202407,51320,"Labour Party","51320_202407_382"
"1961",51,"United Kingdom",383,"The Conservatives propose an alternative course.",202407,51320,"Labour Party","51320_202407_383"
"1962",51,"United Kingdom",384,"A denial of reality; delaying action; increasing costs for Britain; exposing us to insecurity; and a failure to win the jobs of the future.",202407,51320,"Labour Party","51320_202407_384"
"1963",51,"United Kingdom",385,"They tried this chaotic approach in the 1970s and 80s, and communities are still scarred by what happened.",202407,51320,"Labour Party","51320_202407_385"
"1964",51,"United Kingdom",386,"That is the choice facing Britain.",202407,51320,"Labour Party","51320_202407_386"
"1965",51,"United Kingdom",387,"Clean power by 2030",202407,51320,"Labour Party","51320_202407_387"
"1966",51,"United Kingdom",388,"Families and businesses will have lower bills for good, from a zero- carbon electricity system.",202407,51320,"Labour Party","51320_202407_388"
"1967",51,"United Kingdom",389,"We have chosen this mission not because it is easy, but because working people can never again be left vulnerable to dictators like Putin.",202407,51320,"Labour Party","51320_202407_389"
"1968",51,"United Kingdom",390,"To deliver our clean power mission, Labour will work with the private sector to double onshore wind, triple solar power, and quadruple offshore wind by 2030.",202407,51320,"Labour Party","51320_202407_390"
"1969",51,"United Kingdom",391,"We will invest in carbon capture and storage, hydrogen and marine energy, and ensure we have the long-term energy storage our country needs.",202407,51320,"Labour Party","51320_202407_391"
"1970",51,"United Kingdom",392,"A new Energy Independence Act will establish the framework for Labour’s energy and climate policies.",202407,51320,"Labour Party","51320_202407_392"
"1971",51,"United Kingdom",393,"Labour will end a decade of dithering that has seen the Conservatives duck decisions on nuclear power.",202407,51320,"Labour Party","51320_202407_393"
"1972",51,"United Kingdom",394,"We will ensure the long-term security of the sector, extending the lifetime of existing plants, and we will get Hinkley Point C over the line.",202407,51320,"Labour Party","51320_202407_394"
"1973",51,"United Kingdom",395,"New nuclear power stations, such as Sizewell C, and Small Modular Reactors, will play an important role in helping the UK achieve energy security and clean power while securing thousands of good, skilled jobs.",202407,51320,"Labour Party","51320_202407_395"
"1974",51,"United Kingdom",396,"Labour will maintain a strategic reserve of gas power stations to guarantee security of supply.",202407,51320,"Labour Party","51320_202407_396"
"1975",51,"United Kingdom",397,"We will ensure a phased and responsible transition in the North Sea that recognises the proud history of our offshore industry and the brilliance of its workforce, particularly in Scotland and the North East of England, and the ongoing role of oil and gas in our energy mix.",202407,51320,"Labour Party","51320_202407_397"
"1976",51,"United Kingdom",398,"We will embrace the future of energy production and storage which will make use of existing offshore infrastructure and the skills of our offshore workforce.",202407,51320,"Labour Party","51320_202407_398"
"1977",51,"United Kingdom",399,"Labour will not revoke existing licences and we will partner with business and workers to manage our existing fields for the entirety of their lifespan.",202407,51320,"Labour Party","51320_202407_399"
"1978",51,"United Kingdom",400,"Crucially, oil and gas production in the North Sea will be with us for decades to come, and the North Sea will be managed in a way that does not jeopardise jobs.",202407,51320,"Labour Party","51320_202407_400"
"1979",51,"United Kingdom",401,"And our offshore workers will lead the world in the industries of the future.",202407,51320,"Labour Party","51320_202407_401"
"1980",51,"United Kingdom",402,"We will not issue new licences to explore new fields because they will not take a penny off bills, cannot make us energy secure, and will only accelerate the worsening climate crisis.",202407,51320,"Labour Party","51320_202407_402"
"1981",51,"United Kingdom",403,"In addition, we will not grant new coal licences and will ban fracking for good.",202407,51320,"Labour Party","51320_202407_403"
"1982",51,"United Kingdom",404,"To support investment in this plan, Labour will close the loopholes in the windfall tax on oil and gas companies.",202407,51320,"Labour Party","51320_202407_404"
"1983",51,"United Kingdom",405,"Companies have benefitted from enormous profits not because of their ingenuity or investment, but because of an energy shock which raised prices for British families.",202407,51320,"Labour Party","51320_202407_405"
"1984",51,"United Kingdom",406,"Labour will therefore extend the sunset clause in the Energy Profits Levy until the end of the next parliament.",202407,51320,"Labour Party","51320_202407_406"
"1985",51,"United Kingdom",407,"We will also increase the rate of the levy by three percentage points, as well as removing the unjustifiably generous investment allowances.",202407,51320,"Labour Party","51320_202407_407"
"1986",51,"United Kingdom",408,"Labour will also retain the Energy Security Investment Mechanism.",202407,51320,"Labour Party","51320_202407_408"
"1987",51,"United Kingdom",409,"Switch on Great British Energy",202407,51320,"Labour Party","51320_202407_409"
"1988",51,"United Kingdom",410,"To drive forward investment in clean, home-grown energy production, Labour will create a new publicly- owned company, Great British Energy.",202407,51320,"Labour Party","51320_202407_410"
"1989",51,"United Kingdom",411,"It will be owned by the British people and deliver power back to the British people.",202407,51320,"Labour Party","51320_202407_411"
"1990",51,"United Kingdom",412,"Great British Energy will partner with industry and trade unions to deliver clean power by co-investing in leading technologies; will help support capital-intensive projects; and will deploy local energy production to benefit communities across the country.",202407,51320,"Labour Party","51320_202407_412"
"1991",51,"United Kingdom",413,"To support this, Labour will capitalise Great British Energy with £8.3 billion, over the next parliament.",202407,51320,"Labour Party","51320_202407_413"
"1992",51,"United Kingdom",414,"The company will create jobs and build supply chains in every corner of the UK.",202407,51320,"Labour Party","51320_202407_414"
"1993",51,"United Kingdom",415,"Scotland will be the powerhouse of our clean energy mission, with Great British Energy headquartered there.",202407,51320,"Labour Party","51320_202407_415"
"1994",51,"United Kingdom",416,"Local power generation is an essential part of the energy mix and reduces pressures on the transmission grid.",202407,51320,"Labour Party","51320_202407_416"
"1995",51,"United Kingdom",417,"Labour will deploy more distributed production capacity through our Local Power Plan.",202407,51320,"Labour Party","51320_202407_417"
"1996",51,"United Kingdom",418,"Great British Energy will partner with energy companies, local authorities, and co-operatives to install thousands of clean power projects, through a combination of onshore wind, solar, and hydropower projects.",202407,51320,"Labour Party","51320_202407_418"
"1997",51,"United Kingdom",419,"We will invite communities to come forward with projects, and work with local leaders and devolved governments to ensure local people benefit directly from this energy production.",202407,51320,"Labour Party","51320_202407_419"
"1998",51,"United Kingdom",420,"Energy system reform",202407,51320,"Labour Party","51320_202407_420"
"1999",51,"United Kingdom",421,"Under the Conservatives, the broken energy market has let customers down.",202407,51320,"Labour Party","51320_202407_421"
"2000",51,"United Kingdom",422,"The government has allowed scandalous abuses on their watch, including poor customer service, companies going to the wall with the costs falling on billpayers, and the mass forced installation of pre-payment meters.",202407,51320,"Labour Party","51320_202407_422"
"2001",51,"United Kingdom",423,"Labour will ensure a much tougher system of regulation that puts consumers first and attracts the investment needed to cut bills.",202407,51320,"Labour Party","51320_202407_423"
"2002",51,"United Kingdom",424,"Too much of the burden of the bill is on standing charges and we will work with the regulator to reduce them.",202407,51320,"Labour Party","51320_202407_424"
"2003",51,"United Kingdom",425,"We will strengthen the regulator to ensure it can hold companies to account for wrongdoing, require higher standards of performance, and ensure there is automatic customer compensation for failure.",202407,51320,"Labour Party","51320_202407_425"
"2004",51,"United Kingdom",426,"The national grid has become the single biggest obstacle to the deployment of cheap, clean power generation and the electrification of industry.",202407,51320,"Labour Party","51320_202407_426"
"2005",51,"United Kingdom",427,"With grid connection dates not being offered until the late 2030s, important business and infrastructure investment is being stalled or lost overseas.",202407,51320,"Labour Party","51320_202407_427"
"2006",51,"United Kingdom",428,"Labour will work with industry to upgrade our national transmission infrastructure and rewire Britain.",202407,51320,"Labour Party","51320_202407_428"
"2007",51,"United Kingdom",429,"High-quality jobs",202407,51320,"Labour Party","51320_202407_429"
"2008",51,"United Kingdom",430,"As Britain becomes a clean energy superpower, Labour is determined that we will create new high-quality jobs, working with business and trade unions, as we manage the transition.",202407,51320,"Labour Party","51320_202407_430"
"2009",51,"United Kingdom",431,"We will rebuild supply chains at home.",202407,51320,"Labour Party","51320_202407_431"
"2010",51,"United Kingdom",432,"And, as the first major economy to transition to a clean-energy system, we will export the technologies of the future.",202407,51320,"Labour Party","51320_202407_432"
"2011",51,"United Kingdom",433,"Labour’s National Wealth Fund will directly invest in ports, hydrogen and industrial clusters in every corner of the country.",202407,51320,"Labour Party","51320_202407_433"
"2012",51,"United Kingdom",434,"We will also secure the future of Britain’s automotive and steel industries.",202407,51320,"Labour Party","51320_202407_434"
"2013",51,"United Kingdom",435,"We will reward clean energy developers with a British Jobs Bonus, allocating up to £500 million per year from 2026, to incentivise firms who offer good jobs, terms and conditions and build their manufacturing supply chains in our industrial heartlands, coastal areas, and energy communities.",202407,51320,"Labour Party","51320_202407_435"
"2014",51,"United Kingdom",436,"Labour will end the injustice of the Mineworkers' Pension Scheme.",202407,51320,"Labour Party","51320_202407_436"
"2015",51,"United Kingdom",437,"We will review the unfair surplus arrangements and transfer the Investment Reserve Fund back to members, so that the mineworkers who powered our country receive a fairer pension.",202407,51320,"Labour Party","51320_202407_437"
"2016",51,"United Kingdom",438,"Warm homes plan",202407,51320,"Labour Party","51320_202407_438"
"2017",51,"United Kingdom",439,"The energy shock of recent years has highlighted the urgent importance of improving energy efficiency in British homes.",202407,51320,"Labour Party","51320_202407_439"
"2018",51,"United Kingdom",440,"Labour will invest an extra £6.6 billion over the next parliament, doubling the existing planned government investment, to upgrade five million homes to cut bills for families.",202407,51320,"Labour Party","51320_202407_440"
"2019",51,"United Kingdom",441,"The Warm Homes Plan will offer grants and low interest loans to support investment in insulation and other improvements such as solar panels, batteries and low carbon heating to cut bills.",202407,51320,"Labour Party","51320_202407_441"
"2020",51,"United Kingdom",442,"We will partner with combined authorities, local and devolved governments, to roll out this plan.",202407,51320,"Labour Party","51320_202407_442"
"2021",51,"United Kingdom",443,"Labour will also work with the private sector, including banks and building societies, to provide further private finance to accelerate home upgrades and low carbon heating.",202407,51320,"Labour Party","51320_202407_443"
"2022",51,"United Kingdom",444,"We will ensure homes in the private rented sector meet minimum energy efficiency standards by 2030, saving renters hundreds of pounds per year.",202407,51320,"Labour Party","51320_202407_444"
"2023",51,"United Kingdom",445,"Nobody will be forced to rip out their boiler as a result of our plans.",202407,51320,"Labour Party","51320_202407_445"
"2024",51,"United Kingdom",446,"Labour will save families hundreds of pounds, slash fuel poverty, and get Britain back on track to meet our climate targets.",202407,51320,"Labour Party","51320_202407_446"
"2025",51,"United Kingdom",447,"Our plan will mean good skilled jobs for tradespeople in every part of the country.",202407,51320,"Labour Party","51320_202407_447"
"2026",51,"United Kingdom",448,"Accelerating to net zero",202407,51320,"Labour Party","51320_202407_448"
"2027",51,"United Kingdom",449,"British industry is also held back by high electricity costs, which has often made investing here uncompetitive.",202407,51320,"Labour Party","51320_202407_449"
"2028",51,"United Kingdom",450,"Labour’s clean energy mission will drive down those bills, making British businesses internationally competitive while our National Wealth Fund supports the most energy intensive sectors to decarbonise.",202407,51320,"Labour Party","51320_202407_450"
"2029",51,"United Kingdom",451,"Labour supports the introduction of a carbon border adjustment mechanism.",202407,51320,"Labour Party","51320_202407_451"
"2030",51,"United Kingdom",452,"This will protect British industries as we decarbonise, prevent countries from dumping lower-quality goods into British markets, and support the UK to meet our climate objectives.",202407,51320,"Labour Party","51320_202407_452"
"2031",51,"United Kingdom",453,"Labour will ensure the institutional framework for policy making reflects our commitments to reach net zero and meet our carbon budgets.",202407,51320,"Labour Party","51320_202407_453"
"2032",51,"United Kingdom",454,"The Conservatives’ decision to prevent the Bank of England giving due consideration to climate change in its mandates will be reversed.",202407,51320,"Labour Party","51320_202407_454"
"2033",51,"United Kingdom",455,"Britain’s world-leading financial services industry has a major role to play in mobilising trillions of pounds in private capital to address the greatest long-term challenge of our age.",202407,51320,"Labour Party","51320_202407_455"
"2034",51,"United Kingdom",456,"Labour will make the UK the green finance capital of the world, mandating UK-regulated financial institutions – including banks, asset managers, pension funds, and insurers – and FTSE 100 companies to develop and implement credible transition plans that align with the 1.5°C goal of the Paris Agreement.",202407,51320,"Labour Party","51320_202407_456"
"2035",51,"United Kingdom",457,"Improving resilience",202407,51320,"Labour Party","51320_202407_457"
"2036",51,"United Kingdom",458,"Preparing for the future not only means tackling the climate and nature emergencies, but also adapting to the changes they will bring to our environment.",202407,51320,"Labour Party","51320_202407_458"
"2037",51,"United Kingdom",459,"Without action, flooding and coastal erosion will pose greater risks to lives, livelihoods and people’s wellbeing.",202407,51320,"Labour Party","51320_202407_459"
"2038",51,"United Kingdom",460,"The Conservatives’ poor risk management, and a disjointed approach across government and regulators have left Britain badly exposed.",202407,51320,"Labour Party","51320_202407_460"
"2039",51,"United Kingdom",461,"Labour will improve resilience and preparation across central government, local authorities, local communities, and emergency services.",202407,51320,"Labour Party","51320_202407_461"
"2040",51,"United Kingdom",462,"This includes formally working with all stakeholders in the Fire and Rescue services to inform policy and establish national standards.",202407,51320,"Labour Party","51320_202407_462"
"2041",51,"United Kingdom",463,"Protecting nature",202407,51320,"Labour Party","51320_202407_463"
"2042",51,"United Kingdom",464,"The climate crisis has accelerated the nature crisis.",202407,51320,"Labour Party","51320_202407_464"
"2043",51,"United Kingdom",465,"Whilst Britain enjoys remarkable natural beauty, the Conservatives have left Britain one of the most nature-depleted countries in the world.",202407,51320,"Labour Party","51320_202407_465"
"2044",51,"United Kingdom",466,"Labour will deliver for nature, taking action to meet our Environment Act targets, and will work in partnership with civil society, communities and business to restore and protect our natural world.",202407,51320,"Labour Party","51320_202407_466"
"2045",51,"United Kingdom",467,"As part of our plans to improve responsible access to nature, Labour will create nine new National River Walks, one in each region of England, and establish three new National Forests in England, whilst planting millions of trees and creating new woodlands.",202407,51320,"Labour Party","51320_202407_467"
"2046",51,"United Kingdom",468,"Labour will expand nature-rich habitats such as wetlands, peat bogs and forests so families can explore and wildlife can thrive, including on public land.",202407,51320,"Labour Party","51320_202407_468"
"2047",51,"United Kingdom",469,"Labour is committed to reducing waste by moving to a circular economy.",202407,51320,"Labour Party","51320_202407_469"
"2048",51,"United Kingdom",470,"Clean water",202407,51320,"Labour Party","51320_202407_470"
"2049",51,"United Kingdom",471,"Britain’s coasts, rivers, and lakes are being polluted by illegal sewage dumping.",202407,51320,"Labour Party","51320_202407_471"
"2050",51,"United Kingdom",472,"The Conservatives have turned a blind eye and weakened rather than strengthened regulation, with serious damage being done to our countryside, our tourism industry, and people’s health.",202407,51320,"Labour Party","51320_202407_472"
"2051",51,"United Kingdom",473,"Labour will put failing water companies under special measures to clean up our water.",202407,51320,"Labour Party","51320_202407_473"
"2052",51,"United Kingdom",474,"We will give regulators new powers to block the payment of bonuses to executives who pollute our waterways and bring criminal charges against persistent law breakers.",202407,51320,"Labour Party","51320_202407_474"
"2053",51,"United Kingdom",475,"We will impose automatic and severe fines for wrongdoing and ensure independent monitoring of every outlet.",202407,51320,"Labour Party","51320_202407_475"
"2054",51,"United Kingdom",476,"Supporting British farmers",202407,51320,"Labour Party","51320_202407_476"
"2055",51,"United Kingdom",477,"Labour recognises that food security is national security.",202407,51320,"Labour Party","51320_202407_477"
"2056",51,"United Kingdom",478,"That is why we will champion British farming whilst protecting the environment.",202407,51320,"Labour Party","51320_202407_478"
"2057",51,"United Kingdom",479,"We will set a target for half of all food purchased across the public sector to be locally produced or certified to higher environmental standards.",202407,51320,"Labour Party","51320_202407_479"
"2058",51,"United Kingdom",480,"We will introduce a land-use framework and make environment land management schemes work for farmers and nature.",202407,51320,"Labour Party","51320_202407_480"
"2059",51,"United Kingdom",481,"And we will work with farmers and scientists on measures to eradicate Bovine TB, protecting livelihoods, so that we can end the ineffective badger cull.",202407,51320,"Labour Party","51320_202407_481"
"2060",51,"United Kingdom",482,"Stronger animal welfare",202407,51320,"Labour Party","51320_202407_482"
"2061",51,"United Kingdom",483,"Labour will improve animal welfare.",202407,51320,"Labour Party","51320_202407_483"
